Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
105.044,2888,-5199,93.4,160.0,4.9,0,10.34,14.00,1.74,8.4,32.4,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.75,41.77,14.70,145.6,163.6,0.00,52624.0,10.03,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.054,2888,-5199,95.2,160.0,4.7,-17,10.52,14.00,1.74,8.4,32.4,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.65,42.32,14.66,145.6,163.6,0.00,53000.0,10.07,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.064,2899,531,93.4,160.0,4.8,9,10.59,13.60,1.59,7.7,31.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.66,42.67,14.66,145.6,163.6,0.00,52264.0,10.07,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.074,2899,531,93.4,160.0,5.0,16,10.32,13.30,1.59,7.7,31.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.79,41.95,14.68,145.6,161.8,0.00,51720.0,10.03,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.084,2769,-6000,93.4,160.0,4.9,-11,10.36,13.50,1.75,8.1,30.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.78,40.95,14.65,145.6,163.6,0.00,51368.0,10.11,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.094,2769,-6000,93.4,160.0,4.7,-11,10.49,13.40,1.75,8.1,30.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.74,42.95,14.63,145.6,163.6,0.00,52624.0,10.14,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.104,2713,-6000,93.4,160.0,5.0,22,10.89,13.30,1.75,8.1,30.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.86,43.25,14.68,145.6,161.8,0.00,52080.0,10.13,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.114,2713,-2532,93.4,160.0,4.9,-6,10.56,13.30,1.67,7.6,28.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.87,41.82,14.68,145.6,161.8,0.00,51544.0,10.13,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.124,2713,-2532,93.4,160.0,4.7,-16,10.57,13.40,1.67,7.6,28.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.70,42.90,14.60,145.6,163.6,0.00,50840.0,10.22,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.134,2644,-3041,93.4,160.0,4.9,19,10.75,15.20,1.68,7.4,27.3,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.86,42.88,14.64,145.6,161.8,0.00,51720.0,10.17,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
105.144,2644,-3041,93.4,160.0,5.0,3,11.07,14.10,1.68,7.4,27.3,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.89,43.50,14.67,145.6,161.8,0.00,51544.0,10.16,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
105.154,2745,4621,95.2,160.0,4.7,-25,10.84,13.50,1.52,7.0,26.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.76,42.57,14.59,145.6,163.6,0.00,50840.0,10.23,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.164,2745,4621,93.4,160.0,4.9,14,10.60,13.30,1.52,7.0,26.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.72,42.72,14.57,145.6,163.6,0.00,50328.0,10.20,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.174,2609,-5915,93.4,160.0,5.0,11,10.74,13.40,1.69,7.3,25.5,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.82,42.13,14.63,145.6,161.8,0.00,50160.0,10.23,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
105.184,2609,-5915,93.4,160.0,4.7,-22,10.88,13.30,1.69,7.3,25.5,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.73,42.52,14.57,145.6,163.6,0.00,51368.0,10.26,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
105.194,2609,-5915,93.4,160.0,4.8,3,11.18,13.30,1.69,7.3,25.5,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.68,43.05,14.60,145.6,163.6,0.00,50840.0,10.25,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
105.204,2564,-1923,93.4,160.0,5.0,19,10.82,13.30,1.66,7.1,24.5,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.78,42.95,14.66,145.6,161.8,0.00,50160.0,10.19,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.214,2564,-1923,93.4,160.0,4.9,-11,10.82,13.30,1.66,7.1,24.5,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.73,41.57,14.59,145.6,163.6,0.00,49504.0,10.23,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.224,2519,-1889,95.2,160.0,4.7,-14,10.92,13.80,1.68,7.1,23.7,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.68,42.88,14.52,145.6,163.6,0.00,51192.0,10.26,14.55,100.0,28.0,0.0,49.5,25.0,100.0,
105.234,2519,-1889,93.4,160.0,5.0,25,11.22,13.60,1.68,7.1,23.7,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.79,43.90,14.66,145.6,161.8,0.00,51368.0,10.16,14.55,100.0,28.0,0.0,49.5,25.0,100.0,
105.244,2707,8483,93.4,160.0,4.9,-6,11.28,13.40,1.60,7.2,23.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.80,43.17,14.62,145.6,163.6,0.00,50840.0,10.19,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.254,2707,8483,95.2,160.0,4.7,-19,10.85,13.30,1.60,7.2,23.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.61,43.02,14.60,145.6,163.6,0.00,50160.0,10.20,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.264,2568,8483,93.4,160.0,4.9,19,10.92,13.50,1.60,7.2,23.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.69,42.27,14.65,145.6,163.6,0.00,50000.0,10.19,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.274,2568,-5949,93.4,160.0,5.0,6,11.08,13.30,1.63,7.0,23.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.79,42.40,14.65,145.6,161.8,0.00,51192.0,10.14,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.284,2568,-5949,95.2,160.0,4.7,-25,11.36,13.30,1.63,7.0,23.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.69,43.65,14.61,145.6,163.6,0.00,50672.0,10.20,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.294,2527,-1726,93.4,160.0,4.8,9,11.09,13.30,1.66,7.0,22.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.68,42.90,14.57,145.6,163.6,0.00,50160.0,10.16,14.49,100.0,28.0,0.0,49.5,25.0,100.0,
105.304,2527,-1726,93.4,160.0,5.0,16,10.96,13.30,1.66,7.0,22.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.78,42.90,14.63,145.6,161.8,0.00,49664.0,10.10,14.49,100.0,28.0,0.0,49.5,25.0,100.0,
105.314,2552,1063,93.4,160.0,4.8,-19,11.01,13.40,1.67,7.1,22.3,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.78,42.02,14.53,145.6,163.6,0.00,50328.0,10.16,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.324,2552,1063,95.2,160.0,4.7,-3,11.17,15.20,1.67,7.1,22.3,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.77,44.20,14.59,145.6,163.6,0.00,50672.0,10.11,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.338,2873,10000,93.4,160.0,5.0,22,11.41,14.70,1.40,6.7,23.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.93,43.82,14.62,145.6,161.8,0.00,50160.0,10.08,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.344,2873,10000,93.4,160.0,4.9,-11,10.94,13.70,1.40,6.7,23.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.82,41.90,14.62,145.6,163.6,0.00,49832.0,10.05,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.354,2750,10000,95.2,160.0,4.7,-14,10.86,13.50,1.40,6.7,23.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.68,42.88,14.54,145.6,163.6,0.00,49504.0,10.11,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.364,2750,-5639,93.4,160.0,4.9,22,11.00,13.30,1.64,7.5,23.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.79,42.27,14.59,145.6,161.8,0.00,50840.0,10.04,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.374,2750,-5639,93.4,160.0,4.9,0,11.35,13.20,1.64,7.5,23.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.83,43.75,14.67,145.6,161.8,0.00,50328.0,10.05,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.384,2738,-547,95.2,160.0,4.7,-22,10.97,13.30,1.66,7.6,23.9,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.65,42.59,14.56,145.6,163.6,0.00,49832.0,10.04,14.51,100.0,28.0,0.0,49.5,27.0,100.0,
105.398,2738,-547,93.4,160.0,4.9,17,10.92,13.50,1.66,7.6,23.9,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.67,42.59,14.56,145.6,163.6,0.00,49504.0,9.98,14.51,100.0,28.0,0.0,49.5,27.0,100.0,
105.404,2676,-2765,93.4,160.0,5.0,8,11.05,13.30,1.63,7.3,23.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.80,43.07,14.59,145.6,161.8,0.00,50672.0,9.97,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.414,2676,-2765,95.2,160.0,4.7,-22,11.25,13.30,1.63,7.3,23.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.70,42.47,14.59,145.6,163.6,0.00,50840.0,9.98,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.424,2808,6178,95.2,160.0,4.8,6,11.19,13.30,1.65,7.7,24.2,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.64,43.07,14.60,145.6,163.6,0.00,50328.0,9.94,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.434,2808,6178,93.4,160.0,5.0,16,10.87,13.40,1.65,7.7,24.2,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.70,43.77,14.63,145.6,161.8,0.00,49832.0,9.85,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.444,2729,-3593,93.4,160.0,4.8,-16,10.89,13.80,1.66,7.6,24.1,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.70,41.70,14.59,145.6,163.6,0.00,50840.0,9.89,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.454,2729,-3593,95.2,160.0,4.7,-9,11.00,13.60,1.66,7.6,24.1,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.61,43.15,14.59,145.6,163.6,0.00,51368.0,9.85,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.465,2824,4472,93.4,160.0,5.0,25,11.26,13.40,1.62,7.6,24.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.77,43.34,14.63,145.6,161.8,0.00,51016.0,9.78,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.474,2824,4472,93.4,160.0,4.9,-8,10.80,13.30,1.62,7.6,24.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.71,41.22,14.66,145.6,163.6,0.00,50504.0,9.73,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.484,2824,4472,95.2,160.0,4.7,-17,10.74,13.40,1.62,7.6,24.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.64,42.45,14.56,145.6,163.6,0.00,50000.0,9.78,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.494,2697,-5709,93.4,160.0,4.9,19,10.90,13.40,1.66,7.5,24.2,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.70,42.63,14.60,145.6,163.6,0.00,51192.0,9.69,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.504,2697,-5709,93.4,160.0,5.0,6,11.23,13.30,1.66,7.5,24.2,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.83,42.84,14.70,145.6,161.8,0.00,51016.0,9.66,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.514,2664,-1465,95.2,160.0,4.7,-25,10.97,13.30,1.65,7.3,23.8,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.70,42.77,14.57,145.6,163.6,0.00,50504.0,9.66,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.524,2664,-1465,93.4,160.0,4.9,14,10.81,13.30,1.65,7.3,23.8,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.70,42.30,14.57,145.6,163.6,0.00,50000.0,9.58,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.534,2591,-3153,93.4,160.0,5.0,14,10.95,14.20,1.68,7.3,23.3,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.82,42.52,14.59,145.6,161.8,0.00,50840.0,9.57,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.544,2591,-3153,93.4,160.0,4.8,-19,11.14,14.20,1.68,7.3,23.3,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.80,43.38,14.61,145.6,163.6,0.00,51192.0,9.55,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
105.556,2703,5046,95.2,160.0,4.8,-3,11.36,13.60,1.49,6.7,23.2,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.72,43.27,14.60,145.6,163.6,0.00,50840.0,9.55,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.564,2703,5046,93.4,160.0,5.0,19,10.94,13.40,1.49,6.7,23.2,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.77,42.25,14.67,145.6,161.8,0.00,50160.0,9.47,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.574,2703,5046,93.4,160.0,4.9,-8,10.90,13.50,1.49,6.7,23.2,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.78,43.15,14.61,145.6,163.6,0.00,50160.0,9.51,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.584,2654,-2167,95.2,160.0,4.7,-17,10.98,15.00,1.63,7.2,23.0,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.69,42.88,14.59,145.6,163.6,0.00,51368.0,9.53,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.594,2654,-2167,93.4,160.0,4.9,22,11.31,14.00,1.63,7.2,23.0,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.82,42.70,14.66,145.6,161.8,0.00,51192.0,9.47,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.604,2814,7504,93.4,160.0,4.9,0,11.01,13.50,1.52,7.1,23.8,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.80,42.63,14.63,145.6,161.8,0.00,50504.0,9.45,14.54,100.0,28.0,0.0,49.5,28.0,100.0,
105.614,2814,7504,95.2,160.0,4.7,-22,10.75,13.40,1.52,7.1,23.8,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.68,42.15,14.55,145.6,163.6,0.00,50160.0,9.50,14.54,100.0,28.0,0.0,49.5,28.0,100.0,
105.624,2742,-3291,93.4,160.0,4.9,17,10.84,14.00,1.67,7.6,23.9,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.68,42.80,14.60,145.6,163.6,0.00,51368.0,9.48,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.634,2742,-3291,93.4,160.0,5.0,8,11.10,13.60,1.67,7.6,23.9,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.83,44.17,14.68,145.6,161.8,0.00,51544.0,9.44,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.644,2850,5131,95.2,160.0,4.8,-19,11.07,13.40,1.62,7.7,24.7,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.70,42.80,14.56,145.6,163.6,0.00,51016.0,9.50,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.654,2850,5131,93.4,160.0,4.8,5,10.72,13.30,1.62,7.7,24.7,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.64,43.38,14.61,145.6,163.6,0.00,50504.0,9.45,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.664,2792,-2699,93.4,160.0,5.0,14,10.81,13.70,1.69,7.9,24.9,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.76,41.77,14.67,145.6,161.8,0.00,51544.0,9.47,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.674,2792,-2699,93.4,160.0,4.8,-16,10.93,13.60,1.69,7.9,24.9,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.79,43.05,14.66,145.6,163.6,0.00,52264.0,9.50,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.684,2933,6892,95.2,160.0,4.7,-9,11.11,13.50,1.64,8.0,26.1,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.70,43.02,14.57,145.6,163.6,0.00,51720.0,9.51,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
105.694,2933,6892,93.4,160.0,5.0,25,10.72,13.30,1.64,8.0,26.1,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.78,41.77,14.68,145.6,161.8,0.00,51192.0,9.45,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
105.706,2850,-3943,93.4,160.0,4.9,-8,10.70,13.80,1.70,8.1,26.4,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.80,41.63,14.61,145.6,161.8,0.00,51544.0,9.53,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.714,2850,-3943,95.2,160.0,4.7,-17,10.78,14.70,1.70,8.1,26.4,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.73,42.05,14.60,145.6,163.6,0.00,52816.0,9.53,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
105.728,2917,3257,93.4,160.0,4.9,19,11.07,13.80,1.40,6.8,27.1,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.78,44.25,14.67,145.6,163.6,0.00,51896.0,9.51,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
105.734,2917,3257,93.4,160.0,5.0,6,10.67,13.40,1.40,6.8,27.1,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,41.30,14.70,145.6,161.8,0.00,51368.0,9.48,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
105.744,2917,3257,95.2,160.0,4.7,-25,10.59,13.60,1.40,6.8,27.1,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.73,42.40,14.59,145.6,163.6,0.00,51192.0,9.58,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
105.754,2800,-5461,93.4,160.0,4.9,14,10.72,14.90,1.65,7.7,26.9,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.73,41.82,14.63,145.6,163.6,0.00,52624.0,9.55,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.764,2800,-5461,93.4,160.0,5.0,11,11.06,13.80,1.65,7.7,26.9,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.88,43.40,14.71,145.6,161.8,0.00,51896.0,9.54,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.774,2794,-279,93.4,160.0,4.8,-19,10.76,13.50,1.57,7.3,26.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.76,42.40,14.62,145.6,163.6,0.00,51544.0,9.57,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.784,2794,-279,93.4,160.0,4.8,0,10.64,13.30,1.57,7.3,26.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.73,41.84,14.56,145.6,163.6,0.00,50840.0,9.57,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.796,2696,-4403,93.4,160.0,5.0,19,10.78,14.50,1.69,7.6,25.8,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.83,42.92,14.63,145.6,161.8,0.00,51896.0,9.55,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.804,2696,-4403,93.4,160.0,4.9,-11,11.01,14.20,1.69,7.6,25.8,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.83,42.90,14.68,145.6,163.6,0.00,52264.0,9.57,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.814,2730,1547,95.2,160.0,4.7,-14,11.06,13.70,1.50,6.8,25.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.66,42.82,14.63,145.6,163.6,0.00,51896.0,9.61,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.824,2730,1547,93.4,160.0,5.0,25,10.74,13.40,1.50,6.8,25.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.77,42.67,14.70,145.6,161.8,0.00,51192.0,9.54,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
105.836,2670,-2670,93.4,160.0,4.9,-8,10.80,13.40,1.66,7.4,24.8,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.76,41.95,14.65,145.6,163.6,0.00,51544.0,9.61,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.844,2670,-2670,93.4,160.0,4.7,-17,10.91,13.50,1.66,7.4,24.8,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.70,41.55,14.62,145.6,163.6,0.00,52440.0,9.63,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.854,2803,-2670,93.4,160.0,4.9,17,11.16,13.30,1.66,7.4,24.8,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.76,43.80,14.68,145.6,163.6,0.00,51720.0,9.61,14.55,100.0,28.0,0.0,49.5,26.5,100.0,
105.864,2803,6213,93.4,160.0,5.0,8,10.77,13.30,1.66,7.8,25.1,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.82,41.92,14.68,145.6,161.8,0.00,51192.0,9.57,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.874,2803,6213,93.4,160.0,4.7,-25,10.70,13.30,1.66,7.8,25.1,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.70,42.52,14.57,145.6,163.6,0.00,50672.0,9.67,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.884,2776,-1249,93.4,160.0,4.8,9,10.80,13.50,1.69,7.8,25.1,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.71,42.45,14.59,145.6,163.6,0.00,52624.0,9.64,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.894,2776,-1249,93.4,160.0,5.0,16,11.08,13.50,1.69,7.8,25.1,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.88,42.22,14.73,145.6,161.8,0.00,52080.0,9.63,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.904,2970,9605,93.4,160.0,4.8,-19,10.81,13.30,1.64,8.1,26.5,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.77,42.65,14.65,145.6,163.6,0.00,51544.0,9.67,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
105.914,2970,9605,93.4,160.0,4.7,-3,10.58,13.50,1.64,8.1,26.5,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.69,42.30,14.57,145.6,163.6,0.00,51016.0,9.70,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
105.924,2835,-6379,93.4,160.0,5.0,22,10.69,13.80,1.67,7.9,26.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.78,42.38,14.64,145.6,161.8,0.00,51544.0,9.69,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.934,2835,-6379,93.4,160.0,4.9,-8,10.98,13.40,1.67,7.9,26.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.82,42.65,14.67,145.6,163.6,0.00,51896.0,9.70,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
105.944,2787,-2229,93.4,160.0,4.7,-17,10.88,13.30,1.65,7.7,26.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.64,42.77,14.60,145.6,163.6,0.00,51368.0,9.78,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.954,2787,-2229,93.4,160.0,4.9,22,10.68,13.30,1.65,7.7,26.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.77,42.22,14.65,145.6,163.6,0.00,50840.0,9.70,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.964,2782,-231,93.4,160.0,4.9,0,10.79,13.40,1.70,7.9,26.2,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.80,41.92,14.63,145.6,161.8,0.00,51720.0,9.76,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
105.974,2782,-231,95.2,163.6,4.7,-22,10.94,14.50,1.70,7.9,26.2,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.76,43.34,14.64,145.6,163.6,0.00,52080.0,9.79,14.55,100.0,34.0,0.0,53.5,27.5,100.0,
105.984,3027,10000,93.4,160.0,4.9,14,11.02,14.00,1.47,7.4,27.7,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.74,42.92,14.59,145.6,163.6,0.00,51544.0,9.79,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
105.994,3027,10000,93.4,160.0,5.0,11,10.68,13.50,1.47,7.4,27.7,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.82,42.80,14.68,145.6,161.8,0.00,51016.0,9.75,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
106.004,2959,-3354,93.4,160.0,4.8,-16,10.66,14.40,1.67,8.2,28.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.70,41.15,14.63,145.6,163.6,0.00,51544.0,9.83,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
106.014,2959,-3354,93.4,160.0,4.8,-3,10.77,15.00,1.67,8.2,28.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.69,43.55,14.63,145.6,163.6,0.00,52264.0,9.83,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
106.026,3053,4784,93.4,160.0,5.0,19,10.91,13.80,1.40,7.1,29.7,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.77,42.92,14.66,145.6,161.8,0.00,51368.0,9.80,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
106.034,3053,4784,93.4,160.0,4.9,-11,10.55,13.40,1.40,7.1,29.7,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.76,41.97,14.62,145.6,163.6,0.00,50840.0,9.82,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
