Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
37.820,9109,-10000,109.6,154.6,23.7,8,14.21,14.80,2.05,31.7,227.9,107.3,100.0,100.0,100.0,100.0,31.6,0.0,3.77,43.55,20.00,125.8,160.0,0.00,141504.0,11.98,13.97,100.0,14.5,0.0,43.5,30.0,100.0,
37.830,8960,-10000,109.6,156.4,23.6,-8,14.35,15.30,2.05,30.6,221.1,107.2,100.0,100.0,100.0,100.0,31.0,0.0,3.73,46.17,19.79,125.8,160.0,0.00,140184.0,12.05,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.840,8882,-10000,109.6,156.4,23.6,2,14.34,15.00,1.95,28.9,217.8,107.1,100.0,100.0,100.0,100.0,31.0,0.0,3.81,43.84,19.73,125.8,160.0,0.00,147056.0,12.08,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.850,8826,-3677,109.6,154.6,23.8,17,14.84,15.30,1.94,28.5,212.6,107.0,100.0,100.0,100.0,100.0,31.0,0.0,3.73,47.32,20.18,125.8,160.0,0.00,144224.0,12.11,13.97,100.0,14.5,0.0,43.5,30.0,100.0,
37.860,8896,10000,109.6,156.4,23.6,-14,15.37,15.40,1.95,28.9,211.3,106.9,100.0,100.0,100.0,100.0,31.0,0.0,3.56,46.15,20.48,125.8,160.0,0.00,144224.0,12.19,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.870,9194,10000,109.6,156.4,23.7,3,15.55,15.20,1.97,30.2,212.3,106.8,100.0,100.0,100.0,100.0,31.4,0.0,3.63,47.42,20.20,125.8,160.0,0.00,147056.0,12.67,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.880,9363,6465,109.6,154.6,23.8,11,15.67,15.30,1.98,30.5,213.5,106.8,100.0,100.0,100.0,100.0,31.5,0.0,3.89,46.77,20.54,125.8,160.0,0.00,150000.0,13.35,13.97,100.0,14.5,0.0,43.5,30.0,100.0,
37.890,9398,5482,109.6,154.6,23.8,0,15.83,15.50,1.98,31.0,217.2,106.7,100.0,100.0,100.0,100.0,31.8,0.0,4.01,48.30,20.75,125.8,160.0,0.00,150000.0,14.60,13.97,100.0,14.5,0.0,43.5,30.0,100.0,
37.901,9521,1904,109.6,156.4,23.7,-9,16.00,15.50,1.98,31.4,221.2,106.6,100.0,100.0,100.0,100.0,32.0,0.0,3.91,44.75,20.93,125.8,160.0,0.00,151512.0,16.41,13.91,100.0,20.0,0.0,45.5,30.0,100.0,
37.910,9578,9099,109.6,154.6,23.9,22,16.11,15.00,2.00,31.9,223.0,106.5,100.0,100.0,100.0,100.0,32.0,0.0,3.99,48.97,21.08,125.8,160.0,0.00,153056.0,17.52,13.85,100.0,14.5,0.0,43.5,30.0,100.0,
37.920,9558,2708,109.6,154.6,24.0,14,16.19,15.00,2.02,32.2,225.0,106.4,100.0,100.0,100.0,100.0,32.0,0.0,3.89,45.72,20.99,125.8,160.0,0.00,154632.0,17.89,13.86,100.0,14.5,0.0,43.5,30.0,100.0,
37.930,9469,-10000,109.6,156.4,23.9,-11,16.11,15.20,2.03,32.0,225.1,106.3,100.0,100.0,100.0,100.0,32.0,0.0,4.00,46.88,21.24,125.8,160.0,0.00,157888.0,17.92,13.95,100.0,20.0,0.0,45.5,30.0,100.0,
37.940,9347,-10000,109.6,156.4,24.1,19,16.36,15.00,2.01,31.3,224.3,106.3,100.0,100.0,100.0,100.0,31.7,0.0,3.98,46.82,21.54,125.8,160.0,0.00,154632.0,17.57,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.950,9236,0,109.6,154.6,24.2,8,16.52,15.20,2.05,31.9,223.7,106.2,100.0,100.0,100.0,100.0,31.7,0.0,3.97,45.75,21.71,125.8,160.0,0.00,154632.0,17.07,13.97,100.0,14.5,0.0,43.5,30.0,100.0,
37.960,9263,4168,109.6,156.4,24.1,-11,16.60,15.30,2.07,32.0,221.6,106.1,100.0,100.0,100.0,100.0,31.5,0.0,3.87,49.52,21.58,125.8,160.0,0.00,157888.0,16.66,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.970,9232,-10000,109.6,156.4,24.1,3,16.49,15.20,2.07,31.7,220.3,106.0,100.0,100.0,100.0,100.0,31.3,0.0,3.93,45.42,21.73,125.8,160.0,0.00,161288.0,16.14,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
37.980,9168,-9779,109.6,154.6,24.2,8,16.70,15.20,2.06,31.5,218.8,105.9,100.0,100.0,100.0,100.0,31.3,0.0,4.07,49.88,22.01,125.8,160.0,0.00,161288.0,15.71,13.97,100.0,14.5,0.0,43.5,30.0,100.0,
37.991,9194,-7662,109.6,156.4,24.1,-14,16.95,15.50,2.09,32.0,218.2,105.8,100.0,100.0,100.0,100.0,31.4,0.0,3.98,45.15,22.18,125.8,160.0,0.00,163040.0,15.36,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.000,9278,10000,109.6,156.4,24.1,0,17.10,15.80,2.12,32.8,218.4,105.7,100.0,100.0,100.0,100.0,31.6,0.0,3.92,50.45,22.21,125.8,160.0,0.00,163040.0,15.04,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.011,9309,10000,109.6,156.4,24.2,11,16.97,15.30,2.14,33.2,218.6,105.7,100.0,100.0,100.0,100.0,31.6,0.0,4.00,45.13,22.20,125.8,160.0,0.00,164832.0,14.70,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.020,9259,-7716,109.6,156.4,24.1,-5,17.17,15.50,2.12,32.7,218.6,105.6,100.0,100.0,100.0,100.0,31.5,0.0,4.06,48.25,22.55,125.8,160.0,0.00,164832.0,14.48,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.030,9309,-4654,111.4,156.4,24.0,-11,17.43,15.70,2.14,33.2,219.4,105.5,100.0,100.0,100.0,100.0,31.6,0.0,3.92,47.63,22.69,125.8,160.0,0.00,166664.0,14.33,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.040,9390,10000,109.6,156.4,24.2,19,17.54,15.50,2.18,34.1,220.2,105.4,100.0,100.0,100.0,100.0,31.8,0.0,4.10,48.17,22.89,125.8,160.0,0.00,166664.0,14.20,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.050,9422,10000,109.6,156.4,24.2,0,17.53,15.50,2.20,34.5,221.2,105.3,100.0,100.0,100.0,100.0,31.9,0.0,4.05,48.65,22.61,125.8,160.0,0.00,168536.0,14.13,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.060,9461,-6255,111.4,156.4,24.0,-16,17.56,15.50,2.20,34.4,221.5,105.2,100.0,100.0,100.0,100.0,31.8,0.0,4.07,44.32,23.04,125.8,160.0,0.00,170448.0,14.10,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.070,9422,-6124,111.4,156.4,24.2,11,17.76,15.20,2.20,34.5,222.6,105.2,100.0,100.0,100.0,100.0,31.9,0.0,4.16,48.42,23.18,125.8,160.0,0.00,172408.0,13.99,13.97,100.0,20.0,0.0,45.5,30.0,100.0,
38.081,9469,-5050,109.6,154.6,24.2,5,17.91,15.00,2.25,35.5,224.0,105.1,100.0,100.0,100.0,100.0,32.0,0.0,4.25,45.55,23.55,125.8,160.0,0.00,172408.0,13.92,13.95,100.0,14.5,0.0,43.5,30.0,100.0,
38.090,9550,10000,111.4,156.4,24.1,-14,17.99,15.40,2.28,36.3,225.0,105.0,100.0,100.0,100.0,100.0,32.0,0.0,4.20,48.75,23.41,125.8,160.0,0.00,172408.0,13.92,13.88,100.0,20.0,0.0,45.5,30.0,100.0,
38.100,9590,10000,111.4,156.4,24.1,6,18.03,15.50,2.29,36.6,226.4,104.9,100.0,100.0,100.0,100.0,32.0,0.0,4.02,47.20,23.34,125.8,160.0,0.00,174416.0,13.82,13.83,100.0,20.0,0.0,45.5,30.0,100.0,
38.110,9578,-9057,109.6,156.4,24.0,-8,18.15,15.10,2.30,36.5,226.6,104.8,100.0,100.0,100.0,100.0,32.0,0.0,4.18,47.15,23.71,125.8,160.0,0.00,176464.0,13.73,13.89,100.0,20.0,0.0,45.5,30.0,100.0,
38.121,9513,-10000,111.4,156.4,23.6,-46,18.30,15.30,2.32,36.8,227.2,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.13,48.65,23.94,125.8,160.0,0.00,176464.0,13.72,13.91,100.0,20.0,0.0,45.5,30.0,100.0,
38.131,9509,-9034,111.4,156.4,22.9,-65,18.33,15.50,2.24,35.5,227.5,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.01,45.38,24.02,125.8,160.0,0.00,174416.0,13.66,13.92,100.0,20.0,0.0,45.5,30.0,100.0,
38.140,9582,10000,111.4,156.4,22.4,-52,18.29,14.80,2.24,35.8,227.9,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.20,50.52,24.04,125.8,160.0,0.00,174416.0,13.55,13.85,100.0,20.0,0.0,45.5,30.0,100.0,
38.150,9598,10000,111.4,156.4,21.9,-54,18.19,15.20,2.35,37.6,228.2,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.09,46.65,24.21,125.8,160.0,0.00,178568.0,13.52,13.83,100.0,20.0,0.0,45.5,30.0,100.0,
38.160,9631,-5102,111.4,156.4,21.3,-57,18.18,15.50,2.22,35.4,228.3,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.06,46.82,24.41,125.8,160.0,0.00,180720.0,13.45,13.86,100.0,20.0,0.0,45.5,30.0,100.0,
38.170,9590,-6553,111.4,156.4,21.1,-24,18.21,15.70,2.22,35.5,229.1,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.05,49.38,24.55,125.8,160.0,0.00,180720.0,13.30,13.83,100.0,20.0,0.0,45.5,30.0,100.0,
38.181,9611,-6567,111.4,156.4,20.8,-22,18.17,15.40,2.22,35.6,229.7,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.05,45.07,24.99,125.8,160.0,0.00,180720.0,13.13,13.82,100.0,20.0,0.0,45.5,30.0,100.0,
38.190,9669,9346,111.4,156.4,20.4,-43,18.04,15.60,2.22,35.8,230.3,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.04,48.82,24.79,125.8,160.0,0.00,180720.0,13.01,13.76,100.0,20.0,0.0,45.5,30.0,100.0,
38.200,9681,10000,111.4,156.4,20.3,-11,17.83,15.30,2.20,35.5,230.9,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.04,46.22,24.84,125.8,160.0,0.00,180720.0,12.83,13.74,100.0,20.0,0.0,45.5,30.0,100.0,
38.210,9685,-8026,111.4,156.4,20.1,-22,17.73,15.30,2.15,34.5,231.0,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.24,46.15,25.18,125.8,160.0,0.00,182920.0,12.72,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.220,9635,-8029,111.4,156.4,19.6,-46,17.72,15.50,2.13,34.2,231.3,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.19,48.25,25.23,125.8,160.0,0.00,182920.0,12.66,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.231,9640,-8676,111.4,156.4,19.0,-60,17.59,15.60,2.13,34.2,231.6,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.02,44.25,25.38,125.8,160.0,0.00,180720.0,12.63,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.240,9698,9375,111.4,156.4,18.6,-40,17.50,15.60,2.10,33.9,232.0,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.16,48.17,25.43,125.8,160.0,0.00,182920.0,12.54,13.73,100.0,20.0,0.0,45.5,30.0,100.0,
38.250,9715,9553,111.4,156.4,18.1,-54,17.27,15.70,2.09,33.8,232.3,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.09,45.38,25.49,125.8,160.0,0.00,182920.0,12.52,13.72,100.0,20.0,0.0,45.5,30.0,100.0,
38.261,9706,-8215,111.4,156.4,17.3,-79,17.04,15.20,2.05,33.0,232.2,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.02,43.70,25.77,125.8,160.0,0.00,185184.0,12.52,13.76,100.0,20.0,0.0,45.5,30.0,100.0,
38.270,9648,-9326,111.4,156.4,16.8,-54,16.96,14.90,2.02,32.5,232.3,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.07,48.17,25.99,125.8,160.0,0.00,185184.0,12.45,13.77,100.0,20.0,0.0,45.5,30.0,100.0,
38.281,9644,-8036,111.4,156.4,15.6,-114,16.76,15.30,2.07,33.3,232.2,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.99,44.05,26.23,125.8,160.0,0.00,185184.0,12.42,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.291,9694,8078,111.4,156.4,13.6,-198,16.46,15.70,1.98,32.0,232.4,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.96,46.84,26.28,125.8,160.0,0.00,182920.0,12.42,13.73,100.0,20.0,0.0,45.5,30.0,100.0,
38.300,9698,7435,111.4,156.4,12.0,-160,16.02,15.50,1.94,31.4,232.5,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.97,46.09,26.10,125.8,160.0,0.00,185184.0,12.42,13.73,100.0,20.0,0.0,45.5,30.0,100.0,
38.310,9677,-8679,111.4,156.4,11.0,-106,15.48,15.60,1.88,30.2,232.3,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.12,42.59,26.49,125.8,160.0,0.00,187496.0,12.45,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.320,9635,-6745,111.4,156.4,9.8,-119,14.94,15.70,1.84,29.5,232.0,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.08,47.52,25.96,125.8,160.0,0.00,187496.0,12.50,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.330,9635,-5460,111.4,156.4,8.4,-135,14.32,15.70,1.81,29.1,231.9,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.97,41.92,26.29,125.8,160.0,0.00,185184.0,12.51,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.340,9660,4025,111.4,156.4,7.4,-106,13.67,15.50,1.81,29.1,231.9,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.04,43.57,25.41,125.8,160.0,0.00,185184.0,12.48,13.76,100.0,20.0,0.0,45.5,30.0,100.0,
38.350,9640,2731,111.4,156.4,6.5,-92,12.96,15.60,1.77,28.4,231.5,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.95,43.52,25.14,125.8,160.0,0.00,185184.0,12.48,13.79,100.0,20.0,0.0,45.5,30.0,100.0,
38.361,9586,-1278,111.4,156.4,5.8,-62,12.18,15.70,1.74,27.8,230.7,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.92,39.55,25.07,125.8,160.0,0.00,185184.0,12.47,13.83,100.0,20.0,0.0,45.5,30.0,100.0,
38.370,9546,-6364,111.4,156.4,6.0,19,11.54,15.30,1.65,26.3,230.2,100.0,100.0,100.0,100.0,100.0,32.0,0.0,4.03,44.75,24.13,125.8,160.0,0.00,185184.0,12.38,13.88,100.0,20.0,0.0,45.5,30.0,100.0,
38.381,9473,-6947,111.4,156.4,6.1,5,10.97,15.30,1.60,25.3,228.7,100.0,100.0,100.0,100.0,100.0,32.0,0.0,3.89,39.84,25.62,125.8,160.0,0.00,182920.0,12.29,14.16,100.0,20.0,0.0,45.5,30.0,100.0,
38.390,9430,-6758,111.4,156.4,5.9,-19,10.35,15.50,1.55,24.4,227.7,100.0,100.0,100.0,100.0,100.0,30.9,0.0,3.82,41.65,23.59,125.8,160.0,0.00,180720.0,12.23,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.400,9406,-1254,109.6,156.4,6.1,19,9.86,15.30,1.50,23.5,226.1,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.80,40.80,24.84,125.8,160.0,0.00,180720.0,12.07,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.410,9266,-10000,109.6,156.4,6.1,0,9.41,15.00,1.50,23.3,225.0,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.93,39.22,24.14,125.8,160.0,0.00,178568.0,11.91,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.420,9293,4182,111.4,156.4,5.9,-16,8.90,15.30,1.47,22.8,222.8,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.69,41.95,23.05,125.8,160.0,0.00,176464.0,11.82,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.430,9255,7786,109.6,156.4,6.0,11,8.58,15.10,1.44,22.4,222.5,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.70,40.67,24.48,125.8,160.0,0.00,176464.0,11.63,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.440,9183,-10000,109.6,156.4,6.1,8,8.31,14.80,1.45,22.2,220.4,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.76,42.00,22.84,125.8,160.0,0.00,172408.0,11.45,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.451,9225,5842,111.4,156.4,5.9,-19,7.85,15.10,1.57,24.1,219.1,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.61,35.72,23.14,125.8,160.0,0.00,172408.0,11.32,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.460,9146,-10000,109.6,156.4,6.0,8,7.60,14.80,1.45,22.1,218.1,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.70,42.77,23.47,125.8,160.0,0.00,168536.0,11.11,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.471,9028,-4363,109.6,156.4,6.1,11,7.46,14.80,1.58,23.8,215.5,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.41,35.72,21.99,125.8,160.0,0.00,164832.0,10.91,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.480,9021,-1052,109.6,156.4,5.9,-17,7.20,15.30,1.58,23.8,214.4,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.49,42.13,22.64,125.8,160.0,0.00,166664.0,10.78,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.491,8858,-10000,109.6,156.4,5.9,0,6.93,15.10,1.46,21.6,211.2,100.0,100.0,100.0,100.0,100.0,29.3,0.0,3.40,35.77,22.94,125.8,160.0,0.00,163040.0,10.67,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.500,8771,-10000,109.6,156.4,6.2,22,6.83,14.90,1.46,21.3,209.3,100.0,100.0,100.0,100.0,100.0,29.2,0.0,3.68,40.84,21.35,125.8,160.0,0.00,159568.0,10.53,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.510,8687,-10000,109.6,156.4,6.1,-5,6.65,15.30,1.52,22.0,207.2,100.0,100.0,100.0,100.0,100.0,29.1,0.0,3.45,36.72,22.14,125.8,160.0,0.00,159568.0,10.50,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.520,8707,2902,109.6,156.4,5.9,-22,6.43,15.20,1.46,21.2,204.3,100.0,100.0,100.0,100.0,100.0,29.1,0.0,3.34,40.67,22.08,125.8,160.0,0.00,157888.0,10.50,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.530,8789,2471,109.6,156.4,6.1,19,6.33,14.80,1.46,21.2,203.5,100.0,100.0,100.0,100.0,100.0,29.1,0.0,3.40,34.57,21.00,125.8,160.0,0.00,156248.0,10.47,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.540,8889,10000,109.6,156.4,6.1,5,6.28,14.80,1.58,23.4,204.0,100.0,100.0,100.0,100.0,100.0,29.3,0.0,3.59,41.15,21.74,125.8,160.0,0.00,153056.0,10.47,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.550,9072,10000,109.6,156.4,5.9,-21,6.15,15.10,1.58,23.7,205.2,100.0,100.0,100.0,100.0,100.0,29.4,0.0,3.32,34.22,21.29,125.8,160.0,0.00,153056.0,10.55,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.560,9138,10000,109.6,156.4,5.9,-3,6.01,15.20,1.45,22.1,208.6,100.0,100.0,100.0,100.0,100.0,29.5,0.0,3.35,40.27,20.50,125.8,160.0,0.00,151512.0,10.57,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.571,9087,-2128,109.6,156.4,7.0,108,5.99,15.00,1.46,22.2,209.9,101.7,100.0,100.0,100.0,100.0,29.5,0.0,3.54,34.77,21.30,125.8,160.0,0.00,150000.0,10.58,14.26,100.0,20.0,0.0,45.5,30.0,101.7,
38.581,9028,-8878,109.6,156.4,8.2,128,5.96,15.30,1.48,22.3,210.6,102.1,100.0,100.0,100.0,100.0,29.5,0.0,3.61,40.55,20.88,125.8,160.0,0.00,145624.0,10.66,14.26,100.0,20.0,0.0,45.5,30.0,102.1,
38.591,8925,-9561,109.6,156.4,9.3,108,5.94,15.50,1.49,22.3,210.2,102.0,100.0,100.0,100.0,100.0,29.4,0.0,3.44,35.47,20.69,125.8,160.0,0.00,144224.0,10.72,14.26,100.0,20.0,0.0,45.5,30.0,101.7,
38.601,8907,-2672,109.6,156.4,10.0,68,6.03,15.00,1.48,22.0,209.0,102.0,100.0,100.0,100.0,100.0,29.3,0.0,3.49,39.70,20.94,125.8,160.0,0.00,144224.0,10.75,14.26,100.0,20.0,0.0,45.5,30.0,100.8,
38.610,8921,-2075,109.6,156.4,10.1,11,6.14,15.20,1.48,21.9,208.5,102.0,100.0,100.0,100.0,100.0,29.3,0.0,3.51,35.80,20.93,125.8,160.0,0.00,141504.0,10.85,14.26,100.0,20.0,0.0,45.5,30.0,100.8,
38.620,8960,5824,109.6,156.4,10.2,8,6.24,15.20,1.48,22.1,208.3,102.0,100.0,100.0,100.0,100.0,29.4,0.0,3.45,41.02,20.62,125.8,160.0,0.00,140184.0,10.97,14.26,100.0,20.0,0.0,45.5,30.0,100.8,
38.631,9142,8717,109.6,156.4,10.6,41,6.46,15.00,1.48,22.2,208.8,101.9,100.0,100.0,100.0,100.0,29.5,0.0,3.47,35.40,20.48,125.8,160.0,0.00,138888.0,10.98,14.26,100.0,20.0,0.0,45.5,30.0,100.2,
38.641,9282,10000,109.6,156.4,11.0,37,6.60,15.40,1.46,22.6,212.1,101.9,100.0,100.0,100.0,100.0,29.5,0.0,3.60,42.25,20.35,125.8,160.0,0.00,138888.0,11.08,14.26,100.0,20.0,0.0,45.5,30.0,100.1,
38.651,9309,2945,111.4,156.4,11.7,76,6.70,15.30,1.46,22.6,213.9,101.9,100.0,100.0,100.0,100.0,29.5,0.0,3.49,36.17,20.38,125.8,160.0,0.00,137608.0,11.20,14.26,100.0,20.0,0.0,45.5,30.0,101.0,
38.661,9382,10000,109.6,156.4,13.2,149,6.92,15.00,1.46,22.8,216.9,102.6,100.0,100.0,100.0,100.0,29.5,0.0,3.55,40.92,20.12,125.8,160.0,0.00,136360.0,11.20,14.26,100.0,20.0,0.0,45.5,30.0,102.6,
38.671,9394,-7985,109.6,156.4,14.8,160,7.24,15.20,1.47,23.0,219.6,102.8,100.0,100.0,100.0,100.0,29.5,0.0,3.71,35.72,20.01,125.8,160.0,0.00,135128.0,11.27,14.26,100.0,20.0,0.0,45.5,30.0,102.8,
38.681,9328,-10000,109.6,156.4,15.7,84,7.58,15.30,1.48,23.0,219.8,102.7,100.0,100.0,100.0,100.0,29.5,0.0,3.70,41.80,19.77,125.8,160.0,0.00,132736.0,11.33,14.26,100.0,20.0,0.0,45.5,30.0,101.1,
38.690,9426,8640,111.4,156.4,15.9,25,7.78,15.10,1.46,22.9,221.3,102.7,100.0,100.0,100.0,100.0,29.5,0.0,3.45,39.92,19.62,125.8,160.0,0.00,132736.0,11.44,14.26,100.0,20.0,0.0,45.5,30.0,101.1,
38.701,9418,-1255,109.6,156.4,16.2,32,8.18,15.10,1.47,23.1,221.9,102.7,100.0,100.0,100.0,100.0,29.5,0.0,3.68,41.55,19.73,125.8,160.0,0.00,133928.0,11.47,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.710,9441,2360,109.6,156.4,16.3,11,8.62,15.40,1.46,23.0,222.9,102.6,100.0,100.0,100.0,100.0,29.5,0.0,3.58,41.50,19.64,125.8,160.0,0.00,131576.0,11.55,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.720,9509,5686,111.4,156.4,16.3,-5,9.00,15.30,1.46,23.1,223.5,102.6,100.0,100.0,100.0,100.0,29.5,0.0,3.57,39.75,19.55,125.8,160.0,0.00,131576.0,11.67,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.730,9554,7165,109.6,156.4,16.5,21,9.34,15.30,1.47,23.4,225.2,102.6,100.0,100.0,100.0,100.0,29.5,0.0,3.63,43.27,19.50,125.8,160.0,0.00,131576.0,11.67,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.741,9627,6578,111.4,156.4,16.6,11,9.60,15.50,1.49,23.9,227.1,102.6,100.0,100.0,100.0,100.0,29.5,0.0,3.63,38.75,19.50,125.8,160.0,0.00,132736.0,11.73,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.750,9656,4667,111.4,156.4,16.5,-16,9.77,15.20,1.50,24.1,228.1,102.5,100.0,100.0,100.0,100.0,29.5,0.0,3.65,43.05,19.50,125.8,160.0,0.00,132736.0,11.79,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.760,9740,4870,111.4,156.4,16.6,19,10.13,14.80,1.51,24.5,230.5,102.5,100.0,100.0,100.0,100.0,29.5,0.0,3.67,42.45,19.58,125.8,160.0,0.00,131576.0,11.76,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.771,9812,2126,111.4,156.4,16.7,8,10.34,15.30,0.00,26.7,233.0,102.5,100.0,100.0,100.0,100.0,29.5,0.0,3.78,41.67,19.45,125.8,160.0,0.00,132736.0,11.73,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.780,9838,4263,111.4,156.4,16.6,-8,10.48,15.70,0.00,24.9,234.1,102.4,100.0,100.0,100.0,100.0,29.5,0.0,3.77,44.72,19.55,125.8,160.0,0.00,132736.0,11.70,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.790,9631,-10000,111.4,156.4,16.7,3,10.64,15.00,0.00,24.4,233.5,102.4,100.0,100.0,100.0,100.0,29.5,0.0,3.57,41.90,19.55,125.8,160.0,0.00,130432.0,11.61,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.800,9355,-10000,111.4,156.4,16.8,10,10.59,15.10,1.54,24.4,232.0,102.4,100.0,100.0,100.0,100.0,29.8,0.0,3.67,42.30,19.43,125.8,160.0,0.00,130432.0,11.57,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
38.810,9206,-10000,111.4,156.4,16.7,-10,10.61,15.10,1.55,23.8,226.8,102.4,100.0,100.0,100.0,100.0,29.6,0.0,3.54,43.63,19.26,125.8,160.0,0.00,128200.0,11.55,14.26,100.0,20.0,0.0,45.5,30.0,100.0,
